_id,date,station,daily_rainfall_total,highest_30_min_rainfall,highest_60_min_rainfall,highest_120_min_rainfall,mean_temperature,maximum_temperature,minimum_temperature,mean_wind_speed,max_wind_speed
1600,2013-10-19,Admiralty,0,na,na,na,27.2,32.2,25,4.8,31.3
1601,2013-10-20,Admiralty,0.8,na,na,na,26.5,31.7,24.3,8.5,32
1602,2013-10-21,Admiralty,9,na,na,na,27.2,29.9,24.9,7.4,27.7
1603,2013-10-22,Admiralty,0,na,na,na,26.8,30.8,23.7,7.8,31.7
1604,2013-10-23,Admiralty,0,na,na,na,27.3,31.6,24.3,8,33.8
1605,2013-10-24,Admiralty,0,na,na,na,27,33.5,25,5.9,25.2
1606,2013-10-25,Admiralty,0,na,na,na,27.9,32.8,24.7,7.2,31
1607,2013-10-26,Admiralty,0,na,na,na,27,32.2,24.1,8.5,45
1608,2013-10-27,Admiralty,6.8,na,na,na,26.1,32.7,23.7,7.3,32
1609,2013-10-28,Admiralty,60.8,na,na,na,26.3,33.4,22.8,6,31
1610,2013-10-29,Admiralty,0,na,na,na,27.2,31.5,24.6,6.4,26.3
1611,2013-10-30,Admiralty,9.4,na,na,na,26.6,31.6,23.9,5.1,40.7
1612,2013-10-31,Admiralty,17,na,na,na,26.6,33.8,23.8,5,34.9
1613,2013-11-01,Admiralty,74.2,na,na,na,26.7,32.7,22.4,5.4,56.2
1614,2013-11-02,Admiralty,0,na,na,na,26.7,30.8,25,5.7,24.1
1615,2013-11-03,Admiralty,0,na,na,na,26.7,33.2,24.7,6.5,37.1
1616,2013-11-04,Admiralty,7.4,na,na,na,26.7,31.9,24.8,6.6,31
1617,2013-11-05,Admiralty,34,na,na,na,27,33.8,24.2,6.7,30.6
1618,2013-11-06,Admiralty,0.2,na,na,na,26.9,30.1,23.4,8.3,35.6
1619,2013-11-07,Admiralty,0,na,na,na,28.1,32.3,24.9,8.4,28.8
1620,2013-11-08,Admiralty,0.2,na,na,na,27.2,32.1,24.9,7.9,35.3
1621,2013-11-09,Admiralty,15.6,na,na,na,26.4,31.6,24.8,5.2,32.8
1622,2013-11-10,Admiralty,14.2,na,na,na,26.9,30.4,23.4,5.2,43.2
1623,2013-11-11,Admiralty,3.4,na,na,na,27,30.1,23.8,6.9,41
1624,2013-11-12,Admiralty,4,na,na,na,25.4,27.9,23.6,5.9,28.8
1625,2013-11-13,Admiralty,42.8,na,na,na,27,34.8,24.1,5.7,37.4
1626,2013-11-14,Admiralty,0.2,na,na,na,26.6,30.1,23.1,5.4,38.9
1627,2013-11-15,Admiralty,1.6,na,na,na,26.4,31.3,24.2,6.6,32
1628,2013-11-16,Admiralty,0.8,na,na,na,27.1,31.1,24.4,6.2,28.4
1629,2013-11-17,Admiralty,1.2,na,na,na,25.7,27.2,24.8,8.4,31.3
1630,2013-11-18,Admiralty,0,na,na,na,26.7,30.4,24.6,8.8,43.9
1631,2013-11-19,Admiralty,1,na,na,na,27.2,31.8,25.1,5.9,31
1632,2013-11-20,Admiralty,6,na,na,na,27.3,29.9,24.3,10.2,45
1633,2013-11-21,Admiralty,11.2,na,na,na,27.9,31.2,24.2,10.6,43.6
1634,2013-11-22,Admiralty,34.8,na,na,na,27.3,31.3,23.9,6.5,23
1635,2013-11-23,Admiralty,1,na,na,na,26.6,30.7,22.3,7.1,41
1636,2013-11-24,Admiralty,0,na,na,na,27.6,32.3,25.3,6.3,24.8
1637,2013-11-25,Admiralty,9,na,na,na,26.7,32.5,23.6,6.8,44.6
1638,2013-11-26,Admiralty,0.4,na,na,na,26.9,30,25.2,7.1,24.5
1639,2013-11-27,Admiralty,41.2,na,na,na,27.9,34,23.7,5.7,32.8
1640,2013-11-28,Admiralty,0.4,na,na,na,26.6,31.5,24.9,6.9,27.7
1641,2013-11-29,Admiralty,0.8,na,na,na,27.2,31.8,24.8,6.9,28.4
1642,2013-11-30,Admiralty,11,na,na,na,26.6,32.4,24.8,7.2,30.6
1643,2013-12-01,Admiralty,44,na,na,na,25.6,27.5,24.4,8,24.1
1644,2013-12-02,Admiralty,9.4,na,na,na,24.5,25.2,24,8.4,25.6
1645,2013-12-03,Admiralty,48.8,na,na,na,25.2,30.7,23.5,6.6,25.6
1646,2013-12-04,Admiralty,0,na,na,na,25.4,27.8,23.7,9.8,32.8
1647,2013-12-05,Admiralty,1.2,na,na,na,26.3,31.3,24.2,7.1,24.8
1648,2013-12-06,Admiralty,44.2,na,na,na,24.8,30,23.3,7.4,31.7
1649,2013-12-07,Admiralty,0,na,na,na,26.7,32.3,23,6.3,27.7
1650,2013-12-08,Admiralty,20.4,na,na,na,24.9,28.5,23.6,9.2,25.2
1651,2013-12-09,Admiralty,0,na,na,na,26.8,32.8,24.1,6.6,29.2
1652,2013-12-10,Admiralty,2,na,na,na,26.9,31.7,24.8,5.5,23.8
1653,2013-12-11,Admiralty,8.8,na,na,na,27,30.9,24.7,8.5,32
1654,2013-12-12,Admiralty,3.4,na,na,na,26.9,30.8,25.1,9.3,36.4
1655,2013-12-13,Admiralty,0,na,na,na,27.4,31.8,24.9,10.2,29.9
1656,2013-12-14,Admiralty,0.6,na,na,na,27.2,31.9,24.9,8.5,33.5
1657,2013-12-15,Admiralty,6.6,na,na,na,26.5,32.7,23,7.2,36.4
1658,2013-12-16,Admiralty,0,na,na,na,28,32.5,24.4,8.6,37.4
1659,2013-12-17,Admiralty,0.2,na,na,na,27.9,32.9,24.8,7.3,35.3
1660,2013-12-18,Admiralty,57.8,na,na,na,26.7,33.3,21.7,9.4,48.6
1661,2013-12-19,Admiralty,0,na,na,na,25.6,28.8,23,10.4,43.9
1662,2013-12-20,Admiralty,3.8,na,na,na,25.1,27.4,23.5,7.6,28.8
1663,2013-12-21,Admiralty,0,na,na,na,25.9,29.2,23.5,9.7,28.8
1664,2013-12-22,Admiralty,0,na,na,na,26.5,30.7,24,11.5,33.8
1665,2013-12-23,Admiralty,2.2,na,na,na,25.3,27.4,23.9,12.7,31.7
1666,2013-12-24,Admiralty,0.6,na,na,na,26.7,29.2,25.3,12,40
1667,2013-12-25,Admiralty,0,na,na,na,27,30,25.2,10.8,44.3
1668,2013-12-26,Admiralty,15.4,na,na,na,26.3,30.5,23.8,10.5,33.5
1669,2013-12-27,Admiralty,0.2,na,na,na,26.6,29.5,24.7,11.5,39.6
1670,2013-12-28,Admiralty,0.4,na,na,na,26,29.3,24.6,12.6,41
1671,2013-12-29,Admiralty,0,na,na,na,25.8,27.9,24.3,11.1,35.3
1672,2013-12-30,Admiralty,0.4,na,na,na,26.2,29.1,24.2,11.4,35.6
1673,2013-12-31,Admiralty,1,na,na,na,25.4,27.4,24.6,11.9,38.2
1674,2014-01-01,Admiralty,0,0,0,0,26.3,28.8,24.3,10.8,34.2
1675,2014-01-02,Admiralty,0,0,0,0,26.9,30.7,24.6,11.5,38.2
1676,2014-01-03,Admiralty,4.6,4.4,4.4,4.6,26.5,29.5,24.9,9.7,34.2
1677,2014-01-04,Admiralty,3.8,3.8,3.8,3.8,26.4,31.2,24.7,8.1,32.8
1678,2014-01-05,Admiralty,3.6,1.2,1.6,2,24.6,25.3,23.6,8.4,27
1679,2014-01-06,Admiralty,80,21.8,26.2,30.6,25,27.2,23.1,6.2,29.5
1680,2014-01-07,Admiralty,2,2,2,2,26.5,30.6,24.3,8,27.4
1681,2014-01-08,Admiralty,0,0,0,0,26.9,30.8,24.4,11.7,34.6
1682,2014-01-09,Admiralty,2.6,1.4,2,2.6,25.4,27.5,23.9,6,27.4
1683,2014-01-10,Admiralty,0,0,0,0,26.9,31.9,24.1,6,27.4
1684,2014-01-11,Admiralty,1.8,1.8,1.8,1.8,26.5,30.9,23.6,12.8,37.4
1685,2014-01-12,Admiralty,0.2,0.2,0.2,0.2,25.9,28.3,24.4,11.7,39.2
1686,2014-01-13,Admiralty,0,0,0,0,26.4,29.3,24.5,14.8,43.2
1687,2014-01-14,Admiralty,0.2,0.2,0.2,0.2,26.1,29.6,23.9,13.3,44.3
1688,2014-01-15,Admiralty,0,0,0,0,25.4,28.2,23.9,12.8,44.3
1689,2014-01-16,Admiralty,0,0,0,0,25.6,28.4,23.5,13.9,39.6
1690,2014-01-17,Admiralty,0,0,0,0,25.6,28.6,23.5,14.3,41.8
1691,2014-01-18,Admiralty,0,0,0,0,25.6,28.5,23.5,14,42.5
1692,2014-01-19,Admiralty,0,0,0,0,25.6,29,23.5,13.2,39.6
1693,2014-01-20,Admiralty,0,0,0,0,25.6,29.2,23.7,14.2,37.4
1694,2014-01-21,Admiralty,0,0,0,0,25.5,28.7,23.4,14,39.6
1695,2014-01-22,Admiralty,0,0,0,0,25,27.9,23,13.5,40.3
1696,2014-01-23,Admiralty,0,0,0,0,25.2,28.7,23.1,13,41.8
1697,2014-01-24,Admiralty,0,0,0,0,25.2,28.3,23,12.6,35.3
1698,2014-01-25,Admiralty,0,0,0,0,25.2,28.7,23.1,12.4,38.5
1699,2014-01-26,Admiralty,0,0,0,0,25.2,29.3,22.5,11.3,37.1
1700,2014-01-27,Admiralty,0,0,0,0,25.2,28.7,22.6,13.5,39.2
1701,2014-01-28,Admiralty,0,0,0,0,26.1,29.7,24.1,14,40.7
1702,2014-01-29,Admiralty,0,0,0,0,26,30,23.4,14.5,46.4
1703,2014-01-30,Admiralty,0,0,0,0,25.5,30.3,22.6,13.2,53.6
1704,2014-01-31,Admiralty,0,0,0,0,25.8,30.6,22.4,13.8,36.4
1705,2014-02-01,Admiralty,0,0,0,0,25.7,32.4,21.8,10.9,33.1
1706,2014-02-02,Admiralty,0,0,0,0,25.4,30.5,22.5,10.2,31
1707,2014-02-03,Admiralty,0,0,0,0,25.9,31.7,23,10.8,29.9
1708,2014-02-04,Admiralty,0,0,0,0,26.2,31.8,22.4,10.6,32.4
1709,2014-02-05,Admiralty,0,0,0,0,25.9,32,22.5,11.6,35.6
1710,2014-02-06,Admiralty,0,0,0,0,26.2,31.7,23,10.5,35.3
1711,2014-02-07,Admiralty,0,0,0,0,26.3,31.5,23.6,10.1,27
1712,2014-02-08,Admiralty,15.8,10.6,15,15.6,26.3,31.7,23.8,9.4,32
1713,2014-02-09,Admiralty,0,0,0,0,27,32.6,24.2,7.9,29.2
1714,2014-02-10,Admiralty,0,0,0,0,27.6,33.4,24.3,8.4,27.7
1715,2014-02-11,Admiralty,0,0,0,0,27.2,31.7,24.7,11.1,33.1
1716,2014-02-12,Admiralty,0,0,0,0,27.1,32.5,24.1,12.1,37.8
1717,2014-02-13,Admiralty,0,0,0,0,27.5,32.6,24.9,12.5,40.7
1718,2014-02-14,Admiralty,0,0,0,0,27,30.9,24.7,12.8,37.1
1719,2014-02-15,Admiralty,0,0,0,0,27.1,31,24.7,14.4,41
1720,2014-02-16,Admiralty,0,0,0,0,26.9,30.9,24.7,12.9,38.5
1721,2014-02-17,Admiralty,0,0,0,0,27,30.7,24.9,14.6,36.4
1722,2014-02-18,Admiralty,0,0,0,0,27.4,32.2,24.8,13,34.6
1723,2014-02-19,Admiralty,0,0,0,0,27.1,32,24.5,12,35.3
1724,2014-02-20,Admiralty,0,0,0,0,27.1,31.3,24.7,15.2,42.5
1725,2014-02-21,Admiralty,0,0,0,0,26.9,29.8,24.9,15.7,43.2
1726,2014-02-22,Admiralty,0,0,0,0,27.5,32.4,24.5,14.8,51.1
1727,2014-02-23,Admiralty,0,0,0,0,26.7,31.3,24,12.5,44.3
1728,2014-02-24,Admiralty,0,0,0,0,26.7,31.4,23.7,13.8,40
1729,2014-02-25,Admiralty,0,0,0,0,26.4,31,23.4,11.9,37.8
1730,2014-02-26,Admiralty,0,0,0,0,26.8,31.2,23.7,13.3,41
1731,2014-02-27,Admiralty,0,0,0,0,27.3,32.4,24.1,13.6,44.3
1732,2014-02-28,Admiralty,0,0,0,0,27.1,31.5,24.1,13.8,40.7
1733,2014-03-01,Admiralty,0,0,0,0,27,31.5,24.6,12.4,40.3
1734,2014-03-02,Admiralty,0,0,0,0,27.5,33.9,24.1,10.2,31
1735,2014-03-03,Admiralty,0,0,0,0,27.3,33.2,24.4,10.8,38.5
1736,2014-03-04,Admiralty,0,0,0,0,27.5,33.3,24.2,10.6,33.1
1737,2014-03-05,Admiralty,0,0,0,0,27.4,33.9,23.9,11.4,40.7
1738,2014-03-06,Admiralty,0,0,0,0,26.9,31.9,23.5,11.5,38.2
1739,2014-03-07,Admiralty,0,0,0,0,27.2,32.1,23.9,12.1,36.7
1740,2014-03-08,Admiralty,0,0,0,0,27.4,32.8,24.5,11.9,37.8
1741,2014-03-09,Admiralty,0,0,0,0,27,32.6,23.6,13,40
1742,2014-03-10,Admiralty,0,0,0,0,27.2,31.4,24.2,13.8,42.1
1743,2014-03-11,Admiralty,0,0,0,0,27.6,33.3,24,13.9,42.5
1744,2014-03-12,Admiralty,0,0,0,0,27.7,33.4,24.7,13.1,36.7
1745,2014-03-13,Admiralty,0,0,0,0,28,33.8,24.6,11.9,38.2
1746,2014-03-14,Admiralty,0,0,0,0,28.2,33.5,25.1,11.6,40.7
1747,2014-03-15,Admiralty,0,0,0,0,28,31.8,25.6,14,43.6
1748,2014-03-16,Admiralty,25.4,9.4,15.4,19.8,25.4,27,23.6,7.8,44.3
1749,2014-03-17,Admiralty,29.6,17.4,20.8,21.2,25.7,28,23.8,8.2,35.6
1750,2014-03-18,Admiralty,21.2,11.2,11.2,13.4,26.1,30.1,24.5,7.2,38.2
1751,2014-03-19,Admiralty,21.8,16.2,16.4,19.6,25.9,31.2,24.2,6.6,29.9
1752,2014-03-20,Admiralty,2.4,1.8,2.2,2.2,26.5,31.4,25,7,32
1753,2014-03-21,Admiralty,5,4,5,5,27.3,33.1,24.8,6.9,34.6
1754,2014-03-22,Admiralty,0,0,0,0,27,31,24.3,11.4,34.2
1755,2014-03-23,Admiralty,0,0,0,0,27.4,32.2,24.1,12.2,43.6
1756,2014-03-24,Admiralty,0,0,0,0,27.6,32.2,24.7,11.8,36.7
1757,2014-03-25,Admiralty,0,0,0,0,27.9,32.6,25,12.8,43.2
1758,2014-03-26,Admiralty,0,0,0,0,28.2,32.7,25.4,12,35.6
1759,2014-03-27,Admiralty,0,0,0,0,28.6,33.8,25.4,10.3,35.3
1760,2014-03-28,Admiralty,10,9.8,9.8,9.8,28.3,34,25.6,9.6,32.8
1761,2014-03-29,Admiralty,4.6,4.6,4.6,4.6,27.7,32.6,24.8,7.6,45.7
1762,2014-03-30,Admiralty,0,0,0,0,28,32.7,25.6,7.3,31.3
1763,2014-03-31,Admiralty,0,0,0,0,28.5,32.9,25.8,8.9,31.3
1764,2014-04-01,Admiralty,3,1.8,1.8,1.8,28.1,33.1,25.7,6.7,22.7
1765,2014-04-02,Admiralty,0.2,0.2,0.2,0.2,28.3,31.9,25.9,7,22
1766,2014-04-03,Admiralty,0,0,0,0,29,33.8,26.5,8.9,36.4
1767,2014-04-04,Admiralty,0,0,0,0,28,34,25.5,6.4,30.6
1768,2014-04-05,Admiralty,3,1.8,1.8,2.6,26.3,28.1,24.2,7.3,27.4
1769,2014-04-06,Admiralty,2,1.2,1.8,2,28,31.8,25.2,8.6,32.4
1770,2014-04-07,Admiralty,0,0,0,0,28.8,34.5,24.9,7.9,22.7
1771,2014-04-08,Admiralty,10.8,6.8,9,10.8,27.7,33.8,25,7.4,36.7
1772,2014-04-09,Admiralty,10.4,10.4,10.4,10.4,27.5,34.2,24.4,6.6,34.6
1773,2014-04-10,Admiralty,0.8,0.6,0.8,0.8,27.4,30.9,25.3,6.8,21.2
1774,2014-04-11,Admiralty,44.2,28.6,42.6,43.8,27.3,33.7,22.4,6.9,38.2
1775,2014-04-12,Admiralty,2.4,0.6,1,1.6,26.6,30,23.8,6,36
1776,2014-04-13,Admiralty,12.2,12,12.2,12.2,28.3,34.5,25.3,5.5,34.6
1777,2014-04-14,Admiralty,60.4,25.2,34.4,42.4,27.6,35.8,23,6.1,47.9
1778,2014-04-15,Admiralty,0,0,0,0,28.4,34.7,24.9,7.3,36
1779,2014-04-16,Admiralty,6.6,5.4,6.2,6.6,28.1,33.6,25.2,5.8,37.1
1780,2014-04-17,Admiralty,13,12.2,12.6,12.8,27.8,32.4,24.8,5.8,29.9
1781,2014-04-18,Admiralty,0.2,0.2,0.2,0.2,27.2,30.1,26.2,5.4,31
1782,2014-04-19,Admiralty,0,0,0,0,28.7,33.7,25.3,6.7,25.6
1783,2014-04-20,Admiralty,11.8,8.6,10,11.8,27.6,30.5,24.6,6.7,41.4
1784,2014-04-21,Admiralty,5.8,2,3.4,5.4,26.5,29.3,25.4,6,27.4
1785,2014-04-22,Admiralty,0.2,0.2,0.2,0.2,27.3,34.9,24.8,5.7,30.6
1786,2014-04-23,Admiralty,2,1.8,2,2,27.8,33.5,24.8,5.6,40.7
1787,2014-04-24,Admiralty,9.4,6.4,8.4,9.2,28,33.8,24.6,7.4,40
1788,2014-04-25,Admiralty,49.2,37.8,48.6,49.2,27.8,34.5,24,5.5,34.6
1789,2014-04-26,Admiralty,1.8,1.4,1.4,1.8,27.9,34.9,25.6,5.6,28.8
1790,2014-04-27,Admiralty,0,0,0,0,28,33.2,25.5,6.5,28.8
1791,2014-04-28,Admiralty,0.2,0.2,0.2,0.2,28.5,32.3,25.5,6.9,26.3
1792,2014-04-29,Admiralty,0,0,0,0,28.2,31.6,25.8,7.3,34.9
1793,2014-04-30,Admiralty,11.8,10.2,11.8,11.8,27.8,32.7,25.7,5.4,20.5
1794,2014-05-01,Admiralty,0.2,0.2,0.2,0.2,28,31,24.5,6.6,44.3
1795,2014-05-02,Admiralty,0,0,0,0,29.5,33.2,26.3,5.5,22
1796,2014-05-03,Admiralty,38.6,19.4,21,21.2,28.6,34.7,25.5,7.7,37.4
1797,2014-05-04,Admiralty,0,0,0,0,28.9,33.3,26.2,6.8,29.9
1798,2014-05-05,Admiralty,4.4,2.8,3,4.4,28.9,33.6,26.6,7,30.2
1799,2014-05-06,Admiralty,0,0,0,0,29.5,33.8,26.5,7.9,28.8
1800,2014-05-07,Admiralty,3.4,1,1.4,2,28,34.2,25.2,7.2,39.2
1801,2014-05-08,Admiralty,46,44.6,46,46,27.2,32.7,23,5.6,43.2
1802,2014-05-09,Admiralty,21.8,17.2,21.4,21.6,28.1,32.2,25.8,6.4,37.8
1803,2014-05-10,Admiralty,0,0,0,0,29.6,34.9,26.9,5.8,21.6
1804,2014-05-11,Admiralty,36.4,22.8,33.6,36.4,27.7,33.7,24.2,5.7,31.7
1805,2014-05-12,Admiralty,0.8,0.8,0.8,0.8,27.9,32,25.5,4.7,28.4
1806,2014-05-13,Admiralty,0,0,0,0,28.6,33,25.3,6.6,30.6
1807,2014-05-14,Admiralty,12.2,10.6,12,12.2,27.7,30.6,24.5,8.9,38.2
1808,2014-05-15,Admiralty,0,0,0,0,29.3,33.4,26.7,5.5,27
1809,2014-05-16,Admiralty,13,12,12,12.6,28.3,31.3,23.3,6.1,46.4
1810,2014-05-17,Admiralty,11,8.8,10.2,10.6,28.1,31.4,24.9,6.2,35.3
1811,2014-05-18,Admiralty,4.6,2,3.2,3.8,26.6,29,24.5,4.3,38.2
1812,2014-05-19,Admiralty,29.4,18.8,27.6,28.6,27.1,30.2,22.7,6.3,43.9
1813,2014-05-20,Admiralty,5,1.8,2.6,4.2,27.2,33.2,23.6,5.4,27
1814,2014-05-21,Admiralty,11.2,10.6,11.2,11.2,27.6,32.7,25,6.2,37.8
1815,2014-05-22,Admiralty,0,0,0,0,28.8,32.7,25.7,5.6,24.1
1816,2014-05-23,Admiralty,1.8,1.6,1.6,1.8,27,30.6,24.2,6,31
1817,2014-05-24,Admiralty,0,0,0,0,28.4,33.3,24.7,7.4,33.5
1818,2014-05-25,Admiralty,16.6,9.6,13.6,13.6,28.8,33.6,26.3,5.5,28.1
1819,2014-05-26,Admiralty,23,15.6,17,17.8,27.4,31.1,25.2,5.7,21.6
1820,2014-05-27,Admiralty,0,0,0,0,27.7,30.7,25.6,7.3,31.3
1821,2014-05-28,Admiralty,10.2,9,9.8,9.8,28.5,33,24.6,6,31.3
1822,2014-05-29,Admiralty,1.2,0.8,1,1.2,28.7,33,25,5.2,21.6
1823,2014-05-30,Admiralty,10.2,5.2,5.8,9.4,27.7,31.6,26,6.8,31.3
1824,2014-05-31,Admiralty,0,0,0,0,29,32.3,26,6.2,30.6
1825,2014-06-01,Admiralty,23.8,7.6,7.6,10.6,28.3,31.7,25.6,5.6,32
1826,2014-06-02,Admiralty,10.2,10,10,10,28.4,31.2,25.8,4.2,24.8
1827,2014-06-03,Admiralty,0,0,0,0,29.3,31.8,26.7,5,20.5
1828,2014-06-04,Admiralty,4,2,2,3.6,27.5,29,26.4,5.7,25.9
1829,2014-06-05,Admiralty,7.2,2,2.2,3.6,26.6,30,24.4,7.8,36
1830,2014-06-06,Admiralty,41.8,32.2,37,39.6,27.1,32,24.1,5.8,46.4
1831,2014-06-07,Admiralty,0.4,0.4,0.4,0.4,28.5,32.3,25.3,6.2,29.9
1832,2014-06-08,Admiralty,0,0,0,0,30.2,34.1,27.3,6.1,25.2
1833,2014-06-09,Admiralty,16.8,16.8,16.8,16.8,29.1,34.5,24,5.5,53.3
1834,2014-06-10,Admiralty,0.4,0.2,0.2,0.4,28.8,34,25.9,6.1,25.9
1835,2014-06-11,Admiralty,0,0,0,0,30,33.7,27.8,5.9,34.2
1836,2014-06-12,Admiralty,5.2,3.8,4.4,4.4,28.7,32.6,23.6,7.3,60.5
1837,2014-06-13,Admiralty,0,0,0,0,30,33.4,27.7,5.9,23.4
1838,2014-06-14,Admiralty,18,11.8,17.6,18,27.4,29.4,22.9,5.1,58.7
1839,2014-06-15,Admiralty,0,0,0,0,29.2,32.4,26.3,5.8,26.3
1840,2014-06-16,Admiralty,0,0,0,0,30,33.5,27.9,7,33.8
1841,2014-06-17,Admiralty,0,0,0,0,30.4,33.8,28.2,7.2,22.7
1842,2014-06-18,Admiralty,10.6,8.8,9.2,10,28.6,32.9,23.3,8,47.9
1843,2014-06-19,Admiralty,2.6,2.4,2.6,2.6,29.2,33.9,24.8,6.8,40.7
1844,2014-06-20,Admiralty,0,0,0,0,30.4,33.9,28.1,6.7,25.6
1845,2014-06-21,Admiralty,0,0,0,0,30.8,34.3,28.3,6.7,30.6
1846,2014-06-22,Admiralty,0,0,0,0,29.9,33.3,27.3,7.5,28.8
1847,2014-06-23,Admiralty,0,0,0,0,29.7,32.2,27.7,6.7,36.7
1848,2014-06-24,Admiralty,1.2,0.8,0.8,1.2,29.3,33.2,25.3,5.6,24.5
1849,2014-06-25,Admiralty,27.6,25.8,26.8,27.6,28.5,32,22.6,7.9,58.3
1850,2014-06-26,Admiralty,0,0,0,0,29.5,32.8,27.1,6.1,32.8
1851,2014-06-27,Admiralty,0,0,0,0,27.4,29.7,25.3,7.6,37.4
1852,2014-06-28,Admiralty,0,0,0,0,28.9,32.8,26.5,5.4,23
1853,2014-06-29,Admiralty,3.6,2,2,2,28.6,31.5,25.8,5.2,29.2
1854,2014-06-30,Admiralty,22.6,21.2,22.4,22.6,27.2,30.5,23,6.3,38.5
1855,2014-07-01,Admiralty,1.2,1,1.2,1.2,28,33.3,25.1,5.4,33.8
1856,2014-07-02,Admiralty,0,0,0,0,28.7,32,25.2,6,27.7
1857,2014-07-03,Admiralty,0.2,0.2,0.2,0.2,28.5,31.6,25.8,5.5,25.2
1858,2014-07-04,Admiralty,0,0,0,0,28.6,30.9,27.4,4.9,33.5
1859,2014-07-05,Admiralty,34.4,15,16.2,18,27.1,29.9,23.6,6.1,38.9
1860,2014-07-06,Admiralty,0,0,0,0,28.4,31.2,26.2,5,29.5
1861,2014-07-07,Admiralty,53.8,31.6,48.2,51.4,28,32,23.2,7.9,43.6
1862,2014-07-08,Admiralty,18.2,9.8,17,17.8,27.7,31,22.9,7.4,41.4
1863,2014-07-09,Admiralty,28.8,24.8,26,26.6,27.2,29.2,22.9,6.5,32
1864,2014-07-10,Admiralty,1,1,1,1,28.4,33.1,26.5,6.1,23
1865,2014-07-11,Admiralty,15.8,5.8,9.4,15.6,27.2,31.7,24.8,5.9,33.1
1866,2014-07-12,Admiralty,0,0,0,0,27.1,30.2,24.2,8.3,34.2
1867,2014-07-13,Admiralty,0,0,0,0,29.1,33.4,26.3,6.7,29.5
1868,2014-07-14,Admiralty,0,0,0,0,30,33.9,27.6,6.5,25.6
1869,2014-07-15,Admiralty,0,0,0,0,29.8,32.1,28.3,7.3,24.5
1870,2014-07-16,Admiralty,0,0,0,0,29.2,33.4,26.7,7.1,26.3
1871,2014-07-17,Admiralty,0,0,0,0,27.7,30.3,25.1,6.4,28.4
1872,2014-07-18,Admiralty,0,0,0,0,29.3,32,27.2,6.4,27
1873,2014-07-19,Admiralty,0,0,0,0,29.1,32.3,27.7,6.1,42.8
1874,2014-07-20,Admiralty,0,0,0,0,29.4,33.9,26.3,5.8,28.1
1875,2014-07-21,Admiralty,0,0,0,0,29.5,32.3,27.3,7,27.4
1876,2014-07-22,Admiralty,0,0,0,0,29.5,32.6,27.5,7.8,37.4
1877,2014-07-23,Admiralty,2.4,2.4,2.4,2.4,29.6,32.2,27.4,6.6,40
1878,2014-07-24,Admiralty,0,0,0,0,29.5,32.7,27.4,6.5,26.6
1879,2014-07-25,Admiralty,0,0,0,0,30,33.4,27.5,7.4,28.4
1880,2014-07-26,Admiralty,0,0,0,0,30.2,33.8,27.7,7.7,29.2
1881,2014-07-27,Admiralty,31.2,24,30.6,31,28.1,31.9,22,6.8,62.6
1882,2014-07-28,Admiralty,0,0,0,0,28.9,32.5,26.4,5.9,31.7
1883,2014-07-29,Admiralty,13.6,11.4,13.4,13.4,27.2,30.3,23.1,6.6,54
1884,2014-07-30,Admiralty,37,25.6,27.2,28.2,27,32.4,24.5,5.7,50.4
1885,2014-07-31,Admiralty,0.2,0.2,0.2,0.2,27.4,29.7,24.8,6.1,30.6
1886,2014-08-01,Admiralty,0.6,0.4,0.6,0.6,28.5,31.8,26.5,6.6,23.4
1887,2014-08-02,Admiralty,6.4,4,5.8,6.4,28.7,32.2,24.8,7.2,45
1888,2014-08-03,Admiralty,0,0,0,0,28.7,31.7,25.3,6.7,28.8
1889,2014-08-04,Admiralty,0,0,0,0,29.2,32.3,26.9,6.8,31.7
1890,2014-08-05,Admiralty,1.2,0.4,0.6,0.6,26.5,28.6,23.6,8.1,49
1891,2014-08-06,Admiralty,12,8.8,11.2,11.2,27.3,30.3,23.6,5.1,33.8
1892,2014-08-07,Admiralty,0,0,0,0,27.4,30.9,25.7,6.1,30.6
1893,2014-08-08,Admiralty,0.6,0.6,0.6,0.6,27.8,30.9,25.7,5.4,24.5
1894,2014-08-09,Admiralty,0,0,0,0,28.7,32.2,26.5,9.3,39.2
1895,2014-08-10,Admiralty,13.4,6.8,6.8,6.8,27.3,31.6,24.4,5.8,42.1
1896,2014-08-11,Admiralty,35.6,26.4,34.8,35.6,27.3,31.1,23.5,4.9,38.9
1897,2014-08-12,Admiralty,0,0,0,0,27.2,30.6,24.5,5.4,33.5
1898,2014-08-13,Admiralty,0,0,0,0,26.4,28.9,24.6,5.7,22.7
1899,2014-08-14,Admiralty,2.6,1.6,2,2.4,26.8,29.5,25.4,6,31.7
1900,2014-08-15,Admiralty,na,na,na,na,na,na,na,na,na
1901,2014-08-16,Admiralty,na,na,na,na,na,na,na,na,na
1902,2014-08-17,Admiralty,na,na,na,na,na,na,na,na,na
1903,2014-08-18,Admiralty,na,na,na,na,na,na,na,na,na
1904,2014-08-19,Admiralty,na,na,na,na,na,na,na,na,na
1905,2014-08-20,Admiralty,na,na,na,na,na,na,na,na,na
1906,2014-08-21,Admiralty,na,na,na,na,na,na,na,na,na
1907,2014-08-22,Admiralty,na,na,na,na,na,na,na,na,na
1908,2014-08-23,Admiralty,na,na,na,na,na,na,na,na,na
